college_code,college_name,branch_code,category,cutoff_rank
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,2BG,119894
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,2BR,143381
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,3AG,87873
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,3AR,100709
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,3BG,90957
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,3BR,111529
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,GM,83833
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,GMK,95068
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,GMR,100646
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,SCG,155793
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,SCK,168057
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,SCR,176155
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,STG,173421
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,STK,212445
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME,STR,229179
E005,R. V. College of Engineering Bangalore,BT,1G,19438
E005,R. V. College of Engineering Bangalore,BT,2AG,12939
E005,R. V. College of Engineering Bangalore,BT,2AK,23528
E005,R. V. College of Engineering Bangalore,BT,2AR,32662
E005,R. V. College of Engineering Bangalore,BT,3AG,8563
E005,R. V. College of Engineering Bangalore,BT,3BG,12721
E005,R. V. College of Engineering Bangalore,BT,GM,5881
E005,R. V. College of Engineering Bangalore,BT,GMR,13770
E005,R. V. College of Engineering Bangalore,BT,SCG,44128
E005,R. V. College of Engineering Bangalore,BT,SCR,61454
E005,R. V. College of Engineering Bangalore,BT,STG,45191
E005,R. V. College of Engineering Bangalore,CA,1G,1387
E005,R. V. College of Engineering Bangalore,CA,2AG,1348
E005,R. V. College of Engineering Bangalore,CA,2AR,1802
E005,R. V. College of Engineering Bangalore,CA,2BG,2133
E005,R. V. College of Engineering Bangalore,CA,3AG,716
E005,R. V. College of Engineering Bangalore,CA,3BG,1098
E005,R. V. College of Engineering Bangalore,CA,3BR,1780
E005,R. V. College of Engineering Bangalore,CA,GM,530
E005,R. V. College of Engineering Bangalore,CA,GMK,2072
E005,R. V. College of Engineering Bangalore,CA,GMR,1344
E005,R. V. College of Engineering Bangalore,CA,SCG,8163
E005,R. V. College of Engineering Bangalore,CA,SCK,9060
E005,R. V. College of Engineering Bangalore,CA,SCR,9040
E005,R. V. College of Engineering Bangalore,CA,STG,10999
E005,R. V. College of Engineering Bangalore,CA,STR,12387
E005,R. V. College of Engineering Bangalore,CE,1G,27080
E005,R. V. College of Engineering Bangalore,CE,2AG,23186
E005,R. V. College of Engineering Bangalore,CE,2AR,34312
E005,R. V. College of Engineering Bangalore,CE,2BG,12999
E005,R. V. College of Engineering Bangalore,CE,3BG,17427
E005,R. V. College of Engineering Bangalore,CE,3BK,49255
E005,R. V. College of Engineering Bangalore,CE,GM,11408
E005,R. V. College of Engineering Bangalore,CE,GMR,26756
E005,R. V. College of Engineering Bangalore,CE,SCG,34913
E005,R. V. College of Engineering Bangalore,CE,SCR,42558
E005,R. V. College of Engineering Bangalore,CE,STG,61968
E005,R. V. College of Engineering Bangalore,CH,1K,43342
E005,R. V. College of Engineering Bangalore,CH,2AG,16779
E005,R. V. College of Engineering Bangalore,CH,2BG,30556
E005,R. V. College of Engineering Bangalore,CH,2BR,43596
E005,R. V. College of Engineering Bangalore,CH,3AG,12855
E005,R. V. College of Engineering Bangalore,CH,GM,8603
E005,R. V. College of Engineering Bangalore,CH,GMR,11727
E005,R. V. College of Engineering Bangalore,CH,SCG,24059
E005,R. V. College of Engineering Bangalore,CH,STG,36539
E005,R. V. College of Engineering Bangalore,CS,1G,636
E005,R. V. College of Engineering Bangalore,CS,1R,3282
E005,R. V. College of Engineering Bangalore,CS,2AG,938
E005,R. V. College of Engineering Bangalore,CS,2AK,3982
E005,R. V. College of Engineering Bangalore,CS,2AR,1009
E005,R. V. College of Engineering Bangalore,CS,2BG,1068
E005,R. V. College of Engineering Bangalore,CS,3AG,563
E005,R. V. College of Engineering Bangalore,CS,3AR,941
E005,R. V. College of Engineering Bangalore,CS,3BG,854
E005,R. V. College of Engineering Bangalore,CS,3BR,933
E005,R. V. College of Engineering Bangalore,CS,GM,290
E005,R. V. College of Engineering Bangalore,CS,GMK,1119
E005,R. V. College of Engineering Bangalore,CS,GMR,894
E005,R. V. College of Engineering Bangalore,CS,SCG,4131
E005,R. V. College of Engineering Bangalore,CS,SCK,4849
E005,R. V. College of Engineering Bangalore,CS,SCR,6453
E005,R. V. College of Engineering Bangalore,CS,STG,5499
E005,R. V. College of Engineering Bangalore,CS,STK,13393
E005,R. V. College of Engineering Bangalore,CS,STR,7087
E005,R. V. College of Engineering Bangalore,CY,1G,1652
E005,R. V. College of Engineering Bangalore,CY,2AG,1901
E005,R. V. College of Engineering Bangalore,CY,2BG,2156
E005,R. V. College of Engineering Bangalore,CY,2BK,25997
E005,R. V. College of Engineering Bangalore,CY,3AG,1681
E005,R. V. College of Engineering Bangalore,CY,3BG,1234
E005,R. V. College of Engineering Bangalore,CY,GM,604
E005,R. V. College of Engineering Bangalore,CY,GMR,1716
E005,R. V. College of Engineering Bangalore,CY,SCG,9570
E005,R. V. College of Engineering Bangalore,CY,SCR,18988
E005,R. V. College of Engineering Bangalore,CY,STG,12514
E005,R. V. College of Engineering Bangalore,CY,STR,15664
E005,R. V. College of Engineering Bangalore,DS,1G,1566
E005,R. V. College of Engineering Bangalore,DS,2AG,1598
E005,R. V. College of Engineering Bangalore,DS,2AR,2016
E005,R. V. College of Engineering Bangalore,DS,2BG,2077
E005,R. V. College of Engineering Bangalore,DS,3AG,1239
E005,R. V. College of Engineering Bangalore,DS,3BG,1116
E005,R. V. College of Engineering Bangalore,DS,GM,459
E005,R. V. College of Engineering Bangalore,DS,GMK,5012
E005,R. V. College of Engineering Bangalore,DS,GMR,1795
E005,R. V. College of Engineering Bangalore,DS,SCG,7857
E005,R. V. College of Engineering Bangalore,DS,SCR,13385
E005,R. V. College of Engineering Bangalore,DS,STG,10267
E005,R. V. College of Engineering Bangalore,EC,1G,2679
E005,R. V. College of Engineering Bangalore,EC,2AG,2665
E005,R. V. College of Engineering Bangalore,EC,2AK,5856
E005,R. V. College of Engineering Bangalore,EC,2AR,3860
E005,R. V. College of Engineering Bangalore,EC,2BG,2858
E005,R. V. College of Engineering Bangalore,EC,2BR,6095
E005,R. V. College of Engineering Bangalore,EC,3AG,1968
E005,R. V. College of Engineering Bangalore,EC,3AR,3158
E005,R. V. College of Engineering Bangalore,EC,3BG,1956
E005,R. V. College of Engineering Bangalore,EC,3BR,3185
E005,R. V. College of Engineering Bangalore,EC,GM,746
E005,R. V. College of Engineering Bangalore,EC,GMK,4000
E005,R. V. College of Engineering Bangalore,EC,GMR,3084
E005,R. V. College of Engineering Bangalore,EC,SCG,14641
E005,R. V. College of Engineering Bangalore,EC,SCK,25618
E005,R. V. College of Engineering Bangalore,EC,SCR,15510
E005,R. V. College of Engineering Bangalore,EC,STG,22676
E005,R. V. College of Engineering Bangalore,EC,STK,56231
E005,R. V. College of Engineering Bangalore,EC,STR,23109
E005,R. V. College of Engineering Bangalore,EE,1G,7711
E005,R. V. College of Engineering Bangalore,EE,1R,14418
E005,R. V. College of Engineering Bangalore,EE,2AG,8814
E005,R. V. College of Engineering Bangalore,EE,2BG,8086
E005,R. V. College of Engineering Bangalore,EE,3AG,5643
E005,R. V. College of Engineering Bangalore,EE,3AR,7154
E005,R. V. College of Engineering Bangalore,EE,3BG,3455
E005,R. V. College of Engineering Bangalore,EE,GM,1105
E005,R. V. College of Engineering Bangalore,EE,GMK,12269
E005,R. V. College of Engineering Bangalore,EE,GMR,5851
E005,R. V. College of Engineering Bangalore,EE,SCG,25484
E005,R. V. College of Engineering Bangalore,EE,STG,23041
E005,R. V. College of Engineering Bangalore,ET,1G,5309
E005,R. V. College of Engineering Bangalore,ET,1R,18144
E005,R. V. College of Engineering Bangalore,ET,2AG,5769
E005,R. V. College of Engineering Bangalore,ET,2AR,12684
E005,R. V. College of Engineering Bangalore,ET,2BG,12805
E005,R. V. College of Engineering Bangalore,ET,3AG,3938
E005,R. V. College of Engineering Bangalore,ET,3AK,29054
E005,R. V. College of Engineering Bangalore,ET,3BG,4303
E005,R. V. College of Engineering Bangalore,ET,GM,1240
E005,R. V. College of Engineering Bangalore,ET,GMR,8330
E005,R. V. College of Engineering Bangalore,ET,SCG,30853
E005,R. V. College of Engineering Bangalore,ET,STG,28258
E005,R. V. College of Engineering Bangalore,IE,1G,1499
E005,R. V. College of Engineering Bangalore,IE,2AG,1392
E005,R. V. College of Engineering Bangalore,IE,2AK,5079
E005,R. V. College of Engineering Bangalore,IE,2AR,1653
E005,R. V. College of Engineering Bangalore,IE,2BG,1301
E005,R. V. College of Engineering Bangalore,IE,3AG,1179
E005,R. V. College of Engineering Bangalore,IE,3BG,1090
E005,R. V. College of Engineering Bangalore,IE,3BR,1492
E005,R. V. College of Engineering Bangalore,IE,GM,489
E005,R. V. College of Engineering Bangalore,IE,GMK,1688
E005,R. V. College of Engineering Bangalore,IE,GMR,1398
E005,R. V. College of Engineering Bangalore,IE,SCG,7098
E005,R. V. College of Engineering Bangalore,IE,SCK,18206
E005,R. V. College of Engineering Bangalore,IE,SCR,9460
E005,R. V. College of Engineering Bangalore,IE,STG,9647
E005,R. V. College of Engineering Bangalore,IE,STR,12532
E005,R. V. College of Engineering Bangalore,IM,1G,16653
E005,R. V. College of Engineering Bangalore,IM,2AG,26703
E005,R. V. College of Engineering Bangalore,IM,2AR,33510
E005,R. V. College of Engineering Bangalore,IM,2BG,37494
E005,R. V. College of Engineering Bangalore,IM,3AG,15870
E005,R. V. College of Engineering Bangalore,IM,3BG,24945
E005,R. V. College of Engineering Bangalore,IM,GM,13536
E005,R. V. College of Engineering Bangalore,IM,GMK,28983
E005,R. V. College of Engineering Bangalore,IM,GMR,28395
E005,R. V. College of Engineering Bangalore,IM,SCG,62827
E005,R. V. College of Engineering Bangalore,IM,SCR,96205
E005,R. V. College of Engineering Bangalore,IM,STG,74755
E005,R. V. College of Engineering Bangalore,ME,1G,11574
E005,R. V. College of Engineering Bangalore,ME,2AG,16158
E005,R. V. College of Engineering Bangalore,ME,2AR,20191
E005,R. V. College of Engineering Bangalore,ME,2BG,13964
E005,R. V. College of Engineering Bangalore,ME,2BR,21456
E005,R. V. College of Engineering Bangalore,ME,3AG,6229
E005,R. V. College of Engineering Bangalore,ME,3BG,12340
E005,R. V. College of Engineering Bangalore,ME,GM,3958
E005,R. V. College of Engineering Bangalore,ME,GMK,32152
E005,R. V. College of Engineering Bangalore,ME,GMR,17179
E005,R. V. College of Engineering Bangalore,ME,SCG,44415
E005,R. V. College of Engineering Bangalore,ME,SCK,55420
E005,R. V. College of Engineering Bangalore,ME,SCR,51920
E005,R. V. College of Engineering Bangalore,ME,STG,61778
E005,R. V. College of Engineering Bangalore,ME,STR,64188
E005,R. V. College of Engineering Bangalore,SE,1G,8775
E005,R. V. College of Engineering Bangalore,SE,2AG,5664
E005,R. V. College of Engineering Bangalore,SE,2AR,6852
E005,R. V. College of Engineering Bangalore,SE,2BG,6919
E005,R. V. College of Engineering Bangalore,SE,3AG,2444
E005,R. V. College of Engineering Bangalore,SE,3BG,5981
E005,R. V. College of Engineering Bangalore,SE,GM,1809
E005,R. V. College of Engineering Bangalore,SE,GMK,10915
E005,R. V. College of Engineering Bangalore,SE,GMR,4122
E005,R. V. College of Engineering Bangalore,SE,SCG,21939
E005,R. V. College of Engineering Bangalore,SE,SCR,60164
E005,R. V. College of Engineering Bangalore,SE,STG,17281
E006,M S Ramaiah Institute of Technology Bangalore,AD,1G,2690
E006,M S Ramaiah Institute of Technology Bangalore,AD,2AG,5403
E006,M S Ramaiah Institute of Technology Bangalore,AD,2AR,5711
E006,M S Ramaiah Institute of Technology Bangalore,AD,2BG,3512
E006,M S Ramaiah Institute of Technology Bangalore,AD,3AG,3578
E006,M S Ramaiah Institute of Technology Bangalore,AD,3BG,3791
E006,M S Ramaiah Institute of Technology Bangalore,AD,GM,2547
E006,M S Ramaiah Institute of Technology Bangalore,AD,GMR,5641
E006,M S Ramaiah Institute of Technology Bangalore,AD,SCG,21899
E006,M S Ramaiah Institute of Technology Bangalore,AD,SCR,32167
E006,M S Ramaiah Institute of Technology Bangalore,AD,STG,13531
E006,M S Ramaiah Institute of Technology Bangalore,AD,STK,41216
E006,M S Ramaiah Institute of Technology Bangalore,AI,1G,5350
E006,M S Ramaiah Institute of Technology Bangalore,AI,2AG,5360
E006,M S Ramaiah Institute of Technology Bangalore,AI,2AR,6896
E006,M S Ramaiah Institute of Technology Bangalore,AI,2BG,6458
E006,M S Ramaiah Institute of Technology Bangalore,AI,3AG,3353
E006,M S Ramaiah Institute of Technology Bangalore,AI,3BG,3075
E006,M S Ramaiah Institute of Technology Bangalore,AI,GM,2861
E006,M S Ramaiah Institute of Technology Bangalore,AI,GMK,3447
E006,M S Ramaiah Institute of Technology Bangalore,AI,GMR,4397
E006,M S Ramaiah Institute of Technology Bangalore,AI,SCG,19687
E006,M S Ramaiah Institute of Technology Bangalore,AI,SCR,22097
E006,M S Ramaiah Institute of Technology Bangalore,AI,STG,16813
E006,M S Ramaiah Institute of Technology Bangalore,BT,1G,20626
E006,M S Ramaiah Institute of Technology Bangalore,BT,1R,40605
E006,M S Ramaiah Institute of Technology Bangalore,BT,2AG,21812
E006,M S Ramaiah Institute of Technology Bangalore,BT,2BG,22650
E006,M S Ramaiah Institute of Technology Bangalore,BT,3AG,17759
E006,M S Ramaiah Institute of Technology Bangalore,BT,3BG,21224
E006,M S Ramaiah Institute of Technology Bangalore,BT,GM,10082
E006,M S Ramaiah Institute of Technology Bangalore,BT,GMK,43460
E006,M S Ramaiah Institute of Technology Bangalore,BT,GMR,16215
E006,M S Ramaiah Institute of Technology Bangalore,BT,SCG,41597
E006,M S Ramaiah Institute of Technology Bangalore,BT,SCR,82437
E006,M S Ramaiah Institute of Technology Bangalore,BT,STG,54406
E006,M S Ramaiah Institute of Technology Bangalore,BT,STK,57303
E006,M S Ramaiah Institute of Technology Bangalore,CA,1G,4258
E006,M S Ramaiah Institute of Technology Bangalore,CA,2AG,4915
E006,M S Ramaiah Institute of Technology Bangalore,CA,2AR,5534
E006,M S Ramaiah Institute of Technology Bangalore,CA,2BG,3506
E006,M S Ramaiah Institute of Technology Bangalore,CA,3AG,2504
E006,M S Ramaiah Institute of Technology Bangalore,CA,3BG,3031
E006,M S Ramaiah Institute of Technology Bangalore,CA,3BR,4741
E006,M S Ramaiah Institute of Technology Bangalore,CA,GM,2256
E006,M S Ramaiah Institute of Technology Bangalore,CA,GMK,3433
E006,M S Ramaiah Institute of Technology Bangalore,CA,GMR,4611
E006,M S Ramaiah Institute of Technology Bangalore,CA,SCG,17734
E006,M S Ramaiah Institute of Technology Bangalore,CA,SCK,29723
E006,M S Ramaiah Institute of Technology Bangalore,CA,SCR,27217
E006,M S Ramaiah Institute of Technology Bangalore,CA,STG,15559
E006,M S Ramaiah Institute of Technology Bangalore,CA,STR,22302
E006,M S Ramaiah Institute of Technology Bangalore,CE,1G,33943
E006,M S Ramaiah Institute of Technology Bangalore,CE,2AG,41581
E006,M S Ramaiah Institute of Technology Bangalore,CE,2AR,60488
E006,M S Ramaiah Institute of Technology Bangalore,CE,2BG,47510
E006,M S Ramaiah Institute of Technology Bangalore,CE,3AG,35126
E006,M S Ramaiah Institute of Technology Bangalore,CE,3BG,39466
E006,M S Ramaiah Institute of Technology Bangalore,CE,GM,29770
E006,M S Ramaiah Institute of Technology Bangalore,CE,GMK,56813
E006,M S Ramaiah Institute of Technology Bangalore,CE,GMR,38999
E006,M S Ramaiah Institute of Technology Bangalore,CE,SCG,47261
E006,M S Ramaiah Institute of Technology Bangalore,CE,SCR,87623
E006,M S Ramaiah Institute of Technology Bangalore,CE,STG,64928
E006,M S Ramaiah Institute of Technology Bangalore,CH,1G,40528
E006,M S Ramaiah Institute of Technology Bangalore,CH,2AG,31515
E006,M S Ramaiah Institute of Technology Bangalore,CH,2AR,37698
E006,M S Ramaiah Institute of Technology Bangalore,CH,2BG,42170
E006,M S Ramaiah Institute of Technology Bangalore,CH,3AG,24480
E006,M S Ramaiah Institute of Technology Bangalore,CH,3BG,20611
E006,M S Ramaiah Institute of Technology Bangalore,CH,3BK,26774
E006,M S Ramaiah Institute of Technology Bangalore,CH,GM,18616
E006,M S Ramaiah Institute of Technology Bangalore,CH,GMR,27194
E006,M S Ramaiah Institute of Technology Bangalore,CH,SCG,62182
E006,M S Ramaiah Institute of Technology Bangalore,CH,SCR,81913
E006,M S Ramaiah Institute of Technology Bangalore,CH,STG,37549
E006,M S Ramaiah Institute of Technology Bangalore,CS,1G,2330
E006,M S Ramaiah Institute of Technology Bangalore,CS,2AG,3089
